cz,czname,pop2000,stateabbrv,year,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
34901,Albuquerque,755244,NM,2003,82.128036,80.390373,78.711487,77.720734,88.152084,87.518188,88.096069,87.895493,79.237595,77.47567,78.922935,77.758858,85.985992,85.356766,85.928497,85.701744,1.9782033,1.9911277,2.3976934,2.2644715,2.0100696,2.0910616,3.5047114,3.4801979,1.3757056,1.4158581,2.0536017,1.9945738,1.7516667,1.8182485,2.4203742,2.4117217,31152,31348,28000,25796,29345,27663,26894,24767
34901,Albuquerque,755244,NM,2004,82.8041,80.982468,82.74614,81.530632,83.072502,82.319801,87.941574,87.684166,78.697952,76.87838,82.289398,81.177444,80.515846,79.858467,85.196312,85.005447,1.5383273,1.6144843,2.4569645,2.4354665,2.5955739,2.5559399,2.6442182,2.6348095,1.1795429,1.2193917,2.2890441,2.3074141,2.5239799,2.4770944,2.7200499,2.6999383,34202,32421,28515,26560,32776,28465,27122,25574
34901,Albuquerque,755244,NM,2005,80.990501,79.198425,83.889442,82.705879,90.167885,89.678352,85.570778,85.307877,79.924881,78.174034,79.129822,77.98642,85.387047,84.760376,82.503433,82.307869,1.7977958,1.7886403,2.3502617,2.3741252,1.4440113,1.5238889,2.890708,2.8435724,1.1753845,1.2364435,2.0171993,1.9600807,1.979093,2.0317681,2.556561,2.5199094,31814,33011,28920,27264,29802,28827,27468,26001
34901,Albuquerque,755244,NM,2006,83.679367,82.029182,87.003433,85.950783,86.336563,85.658615,89.659775,89.437386,79.455009,77.687675,82.575539,81.420982,86.577484,86.009193,88.903137,88.756798,1.7958145,1.8676002,1.7120055,1.8208917,2.2986763,2.3406949,2.147553,2.1516206,1.1853347,1.2397062,1.6729745,1.7288626,1.6774048,1.7390889,2.2144063,2.2043369,32506,33677,29686,27697,30977,29509,28227,26329
34901,Albuquerque,755244,NM,2007,83.870331,82.277214,84.230087,83.086632,89.630699,89.144249,85.738716,85.578796,77.780121,75.946632,78.335686,77.263969,85.570541,84.997353,86.937737,86.686852,1.7135943,1.7850014,2.0463774,2.0762811,1.5961716,1.6584553,3.4226894,3.3684008,1.1957557,1.2156272,1.9073591,1.8414891,2.0946331,2.1345384,1.5325437,1.5292583,33313,34329,30271,28491,31455,30195,28839,26945
34901,Albuquerque,755244,NM,2008,83.182526,81.44426,82.987465,81.894714,85.331474,84.717613,86.102196,85.942116,80.218437,78.462212,82.489197,81.3396,86.516586,85.974686,86.755974,86.572411,1.5997232,1.6627948,2.3966858,2.3778174,2.6855254,2.6836703,3.2564421,3.2035604,1.1353219,1.1852078,1.6702869,1.7134867,1.9132874,1.9590167,2.0962548,2.0765398,33781,34732,31082,28895,31655,30784,29649,27140
34901,Albuquerque,755244,NM,2009,84.489967,82.843636,87.564697,86.588081,90.129105,89.641373,89.936943,89.752312,76.073532,74.303558,81.607658,80.389946,83.241943,82.601326,85.788536,85.630249,1.3828245,1.45796,1.547446,1.6581454,1.2811167,1.3482383,2.2390916,2.2360775,1.2001632,1.1681405,1.5555717,1.5923909,2.252073,2.2504423,2.4607575,2.4330599,34386,35555,32115,29503,32640,31434,30246,27593
34901,Albuquerque,755244,NM,2010,83.597565,81.938255,86.791428,85.725548,89.130699,88.603897,87.449936,87.241753,79.764107,77.970772,81.848,80.691879,82.261002,81.561821,88.539215,88.379066,1.6399443,1.7135988,1.6273649,1.7229687,1.8080919,1.8673723,2.8283458,2.7907176,1.1935995,1.2327331,1.8140259,1.83736,1.9765083,1.9730664,2.043191,2.0356529,34262,35841,31881,29117,32345,31442,30101,27144
34901,Albuquerque,755244,NM,2011,82.810616,81.030151,85.82122,84.661674,88.784271,88.204399,91.45327,91.263466,79.693626,77.899887,80.718506,79.526894,87.692764,87.156387,86.920151,86.713371,1.605894,1.6532093,1.7568232,1.8367028,1.6567519,1.717067,1.2540656,1.2581564,1.2157271,1.2463064,1.9446691,1.9242463,1.4181378,1.4792113,2.0328104,2.0112896,33093,35309,31882,29532,31066,30721,29960,27257
34901,Albuquerque,755244,NM,2012,83.381889,81.583778,87.930054,86.95565,86.320946,85.677299,85.790314,85.620232,77.345222,75.383308,82.131065,80.911324,84.562012,83.875786,86.333267,86.122025,1.5321373,1.5964587,1.6046259,1.7341741,2.4659212,2.4790192,3.4376378,3.3866704,1.124718,1.1260087,1.7474569,1.771672,1.8533621,1.8799193,2.2085903,2.1866665,32830,35469,31607,28899,31140,30826,29783,26658
34901,Albuquerque,755244,NM,2013,85.245178,83.585159,86.702309,85.574432,90.685143,90.230003,85.633415,85.471054,76.62439,74.811844,81.800026,80.506073,86.796181,86.185715,85.957901,85.767525,1.4192599,1.5371391,1.6483058,1.7423887,1.2632436,1.3368757,3.5512633,3.4950261,1.3608714,1.2960711,1.5915483,1.6029921,1.7222799,1.7765743,2.6034393,2.5800445,32557,35561,31254,27884,31664,30691,29341,25570
34901,Albuquerque,755244,NM,2014,82.973137,81.103394,89.739883,88.897324,84.225105,83.591934,88.746933,88.535362,79.272194,77.31411,81.893692,80.613991,87.10041,86.445839,87.609428,87.41674,1.5999625,1.6420411,1.0587333,1.1824632,3.0164773,2.9770844,2.9292796,2.8979046,1.200049,1.2374647,1.6920681,1.7208627,1.3663456,1.4318185,2.3944867,2.3763263,31600,34653,29776,26308,30863,29688,27894,23900
35001,Phoenix,3303211,AZ,2001,81.942276,81.71946,83.364304,83.269478,85.327255,85.25975,86.127617,86.232292,77.634712,77.30809,79.291595,79.152191,83.34362,83.276474,86.934509,87.013535,1.1661054,1.1406659,1.2931387,1.2653713,1.3466547,1.3186154,1.6198695,1.5755857,.87512946,.85739315,1.0715414,1.051226,1.2527989,1.2339561,1.2080311,1.1767808,92675,107794,104942,114896,96803,98976,100664,113353
35001,Phoenix,3303211,AZ,2002,80.815582,80.633591,84.433128,84.314667,84.8414,84.771729,87.38887,87.447372,77.992935,77.646866,80.812302,80.648544,82.680695,82.626259,83.576164,83.741531,1.1827019,1.1521651,1.2278849,1.2047399,1.3428235,1.3142066,1.4021056,1.3634359,.84311479,.8262406,1.0997729,1.0827489,1.1682009,1.1500051,1.3584312,1.3263088,96930,113435,109440,119903,100607,103897,105692,118817
35001,Phoenix,3303211,AZ,2003,82.623764,82.335587,85.439529,85.246521,88.568436,88.460106,88.601715,88.618935,78.019905,77.634743,81.46109,81.256912,81.865578,81.817963,82.275322,82.458755,.97407186,.96043289,.98774707,.9684968,.97498703,.96755922,1.1245875,1.0967784,.74832809,.73395646,.89608383,.88217729,1.1700639,1.1493427,1.3111758,1.2825512,100733,118316,113425,123851,104618,108359,109286,122629
35001,Phoenix,3303211,AZ,2004,81.910568,81.63179,86.097237,85.907143,85.624023,85.527023,85.579269,85.687332,78.202248,77.848587,79.925827,79.763893,82.848312,82.784721,84.550644,84.682747,1.0079035,.98766983,.96684361,.95560169,1.1769018,1.1568071,1.6300275,1.5875683,.76340264,.75110513,.99350989,.97730929,1.108016,1.0887651,1.1529323,1.1218405,105636,122092,117342,125065,109722,111848,112077,122924
35001,Phoenix,3303211,AZ,2005,83.039528,82.708275,84.404388,84.255135,85.286812,85.182045,86.38166,86.449188,78.496338,78.09687,80.010338,79.830391,82.859428,82.782104,85.938591,86.044449,.93013442,.91368127,1.1198449,1.0993559,1.1837927,1.1616278,1.462954,1.4262378,.69611818,.68284446,.96422529,.94279271,1.0792335,1.0631593,1.1616994,1.1283883,107277,125857,120586,128211,111114,115566,115031,125897
35001,Phoenix,3303211,AZ,2006,81.462013,81.220551,83.474922,83.339226,85.757401,85.658348,86.027603,86.077934,76.848885,76.498741,81.140236,80.952141,84.156944,84.061127,83.552849,83.717903,1.111246,1.0846729,1.21452,1.1786801,1.3137861,1.2893755,1.3828946,1.3465571,.75495446,.73902041,.95614654,.94142401,1.0112257,.998546,1.3000909,1.2648149,110133,129760,124296,133719,114824,120069,119720,131192
35001,Phoenix,3303211,AZ,2007,83.81974,83.451385,85.768761,85.570313,86.232208,86.126129,87.498108,87.520744,78.060364,77.647949,80.701431,80.514252,81.308578,81.270744,86.000877,86.10157,.86215323,.852606,1.0431883,1.0287951,1.2376159,1.2167232,1.2316747,1.2022626,.69580954,.6826151,.96580458,.95426798,1.1857821,1.1612628,1.0764904,1.0454816,111567,132103,126901,141864,116304,123155,122080,139869
35001,Phoenix,3303211,AZ,2008,80.904617,80.63308,86.275902,86.065857,86.257034,86.135422,88.103661,88.100166,76.191841,75.817635,82.810349,82.595291,86.172119,86.039864,86.82724,86.904808,1.003155,.98127329,.93589228,.92053998,1.1456996,1.1286625,1.171936,1.1477426,.68435752,.67376482,.90410602,.89547616,.81743842,.80655569,.97235298,.94258183,114237,136018,130290,143367,118618,128208,125806,141263
35001,Phoenix,3303211,AZ,2009,83.895752,83.497345,86.6912,86.460762,86.773293,86.624023,90.002472,89.95578,76.138145,75.769341,82.291687,82.032326,84.214432,84.107552,85.54216,85.650665,.82326192,.81080121,.9162761,.91061807,1.0736556,1.0638906,.77989829,.76670748,.69186544,.68272609,.83353996,.82254052,1.0308203,1.0141642,1.1035342,1.0692917,116705,139752,133683,144525,121882,131246,128410,141572
35001,Phoenix,3303211,AZ,2010,83.906609,83.48716,84.554352,84.359566,85.093376,84.972755,88.877464,88.858215,78.143433,77.731415,80.068802,79.876045,85.525116,85.380295,87.246468,87.300369,.81041974,.80518639,1.0634604,1.0408005,1.2644153,1.2395388,1.0329313,1.0130899,.72806609,.71868289,.9611814,.94202799,.85102558,.84157425,.90647113,.88036078,121180,142146,134118,140508,126681,132283,128007,137356
35001,Phoenix,3303211,AZ,2011,84.658028,84.254539,84.778725,84.569878,87.116394,86.945801,89.343712,89.32077,79.573868,79.114861,80.944061,80.723167,85.045135,84.92157,88.318924,88.340965,.79592466,.78512329,1.0753506,1.0611352,1.0598897,1.0512931,1.0894824,1.0709691,.70697141,.69625521,.98986608,.97636002,1.0003256,.98723841,.80651844,.78434312,126469,143844,135747,137986,131632,131425,128944,133772
35001,Phoenix,3303211,AZ,2012,82.59124,82.173752,85.915924,85.685966,88.508125,88.32164,89.756721,89.704361,77.469254,77.003548,81.414261,81.124931,85.474327,85.31089,85.516983,85.624359,.8663277,.85933799,1.0474879,1.0431454,.92919505,.9257167,.92970264,.91448313,.71191347,.70357746,.92595881,.91484892,.9323296,.9235878,1.2609626,1.2263972,130740,146336,136320,136107,135072,133395,129568,132379
35001,Phoenix,3303211,AZ,2013,83.351555,82.917168,85.869194,85.566544,87.958366,87.760765,88.383156,88.328934,77.436852,76.941978,81.227951,80.915359,86.175285,85.983559,86.318665,86.38401,.8867169,.88190639,.95966923,.96014595,1.0326935,1.0320083,1.1426289,1.1230268,.6797297,.67298084,.91274452,.90448976,.88748115,.88106424,1.137933,1.1073947,132029,147962,137215,136921,137448,135922,130945,133251
35001,Phoenix,3303211,AZ,2014,83.752571,83.262558,87.202057,86.872406,89.717743,89.510086,89.468933,89.414902,78.951065,78.402191,81.692207,81.362122,83.658142,83.48455,87.708527,87.749359,.84928542,.8474732,.82602,.83566618,.75807804,.76563382,1.1495188,1.1335204,.68964809,.68782496,.9119091,.91148448,1.1174507,1.1066382,1.0504088,1.0204757,128262,144666,133452,129827,132578,133872,127838,127453
35100,Tucson,999882,AZ,2001,82.253487,81.254265,86.374817,85.827682,80.503967,80.401558,84.216751,84.23616,77.340462,76.450691,79.299583,78.775879,84.741966,84.58979,86.457718,86.457474,1.8177065,1.8205006,1.8781873,1.9066329,2.4762259,2.4186826,3.4125652,3.3466635,1.3457097,1.3201784,1.7859807,1.7565739,2.1105068,2.0916486,1.9744523,1.933313,39041,36402,32194,28707,37595,34051,30215,26523
35100,Tucson,999882,AZ,2002,86.431786,85.543175,84.810448,84.23465,82.95697,82.864128,88.052376,87.962265,79.444191,78.504829,80.41938,79.916672,81.605782,81.485229,83.959305,84.004112,1.1589366,1.2169837,1.913496,1.9204814,2.9221034,2.865334,2.1743705,2.1363153,1.3355509,1.3398104,1.786092,1.7628967,2.2144852,2.1777215,2.2332144,2.1857343,40391,37789,33483,29365,38810,34834,31643,26916
35100,Tucson,999882,AZ,2003,80.848167,79.984283,86.340981,85.788078,88.807732,88.594963,88.188469,88.091492,79.706696,78.767616,83.269463,82.7733,83.78878,83.624504,84.366676,84.432472,1.8618392,1.8178943,1.7283119,1.7566013,1.5915585,1.5876818,2.1315277,2.0912778,1.1948628,1.1978338,1.6017559,1.6098697,2.0388241,2.0135632,2.521862,2.4683146,41880,39018,34384,30203,39875,36109,32456,27772
35100,Tucson,999882,AZ,2004,85.616676,84.73069,86.901268,86.418571,89.203972,89.040428,87.505867,87.454323,79.815971,78.85453,79.315887,78.842232,84.526772,84.347679,89.451866,89.391457,1.3874981,1.4331824,2.0202649,2.0411184,2.01092,1.9908916,2.6524792,2.5957413,1.1879902,1.1988165,1.6661932,1.6293607,1.7106304,1.6931871,1.0818453,1.061385,42757,39691,35035,30910,40411,36608,33067,28341
35100,Tucson,999882,AZ,2005,85.046539,84.086159,84.948273,84.388664,84.421974,84.286041,87.042366,86.998558,75.308289,74.496544,83.37458,82.873894,85.261894,85.084167,79.540298,79.709839,1.2360643,1.272253,1.8289676,1.8339026,2.4367633,2.3803384,2.6435659,2.5858715,1.1982353,1.1491735,1.5460569,1.5542711,1.6817981,1.6650472,2.3716228,2.3485794,42688,40416,35788,31581,40636,36713,33761,29059
35100,Tucson,999882,AZ,2006,86.646568,85.80558,85.725868,85.194611,83.120865,83.019394,85.093399,85.115875,79.170418,78.204575,86.26622,85.798973,82.411682,82.257523,89.553391,89.517326,1.2535009,1.3004493,1.811216,1.8083451,2.4760518,2.4184394,2.9390628,2.8704634,1.1543877,1.148857,1.0648658,1.0933504,1.9304148,1.8983539,1.2428848,1.213425,43015,40995,36489,32712,41464,37268,34419,29985
35100,Tucson,999882,AZ,2007,86.332184,85.381721,87.238625,86.716347,90.070915,89.890152,90.383469,90.310555,79.242958,78.287796,82.05899,81.54686,84.222923,84.077377,87.485596,87.503601,.9746837,1.0180852,1.4630952,1.484404,1.2709649,1.2648008,1.7727851,1.7402295,1.2511374,1.2506422,1.69101,1.6873646,1.8841022,1.8562185,1.9276278,1.8755442,43335,41242,37555,34361,41747,38013,35159,31471
35100,Tucson,999882,AZ,2008,82.227448,81.304001,86.711426,86.201668,86.481964,86.269287,89.93261,89.861305,79.523087,78.513329,80.752121,80.195389,83.355202,83.210197,86.947929,86.965897,1.6479377,1.6363088,1.6645701,1.6781214,1.7776284,1.7441413,1.8353878,1.800204,1.118708,1.1152561,1.6151954,1.5956998,1.9734766,1.9461583,1.9282076,1.8789744,43586,41967,37985,34669,41756,38917,35643,31595
35100,Tucson,999882,AZ,2009,82.451103,81.438416,87.325371,86.842148,85.689781,85.53006,90.745537,90.625381,77.481804,76.503395,83.45224,82.941872,85.520363,85.348991,90.332588,90.270935,1.4734027,1.4617946,1.6739366,1.6898371,2.0794108,2.0363193,1.235576,1.2147294,1.2265155,1.1934341,1.6597184,1.6568077,1.8829117,1.8662359,.93798816,.91908723,44984,43113,38858,34660,42872,39373,36453,31563
35100,Tucson,999882,AZ,2010,85.662971,84.683945,86.201744,85.641113,87.54007,87.303162,87.088486,87.035645,78.339561,77.310852,81.099014,80.538078,86.143227,85.920074,88.330276,88.317383,1.1805207,1.2195133,1.5831841,1.5949819,1.5347936,1.5147101,2.430423,2.3688114,1.162447,1.1545044,1.6882256,1.6643075,1.5405087,1.5315613,1.6601444,1.6163155,44436,42883,38407,33953,42409,38932,36081,30997
35100,Tucson,999882,AZ,2011,82.158455,81.1157,81.822128,81.341377,86.446609,86.322388,88.902969,88.868454,80.261726,79.196419,79.24501,78.663017,84.628563,84.407791,86.97599,86.966713,1.5207498,1.5098614,2.2422609,2.1816387,2.6078792,2.5521696,2.7071171,2.6468155,1.1719676,1.1762286,1.6735367,1.6382425,1.8265456,1.8129294,1.9082623,1.8616525,45053,42067,37320,33133,42880,37275,34982,30407
35100,Tucson,999882,AZ,2012,83.573227,82.481148,87.151749,86.544868,87.381775,87.168983,91.403465,91.270958,76.701218,75.61042,81.678024,81.014084,83.738525,83.502945,86.874512,86.836166,1.4618124,1.4608119,1.4008124,1.4287596,2.0021152,1.9705315,1.040949,1.0331372,1.1258686,1.0886672,1.6285634,1.614875,1.9960926,1.9730557,1.9841691,1.9398279,44984,41885,36817,32295,42544,37136,34745,29358
35100,Tucson,999882,AZ,2013,82.087814,80.996429,85.685371,84.964165,88.976585,88.728394,89.631851,89.554184,77.463417,76.328712,84.149521,83.501854,82.400024,82.145866,85.359787,85.373444,1.6714574,1.6518718,1.5711843,1.5770068,1.6986748,1.6844159,2.3243361,2.2780073,1.258729,1.2245948,1.532073,1.5606273,2.0617371,2.0296471,2.4621582,2.4063892,44929,41641,36425,31596,43434,36882,34519,28709
35100,Tucson,999882,AZ,2014,85.166946,84.087296,88.171394,87.554817,87.056976,86.833069,86.423035,86.374313,78.063095,76.900551,81.210899,80.534706,86.7743,86.508362,85.048523,85.061829,1.4131325,1.4542336,1.4011095,1.4473873,2.2880714,2.2501042,2.913609,2.8432548,1.2498224,1.2250731,1.8666017,1.8489959,1.6914673,1.6986419,2.6254795,2.5733016,43306,39865,34816,29621,41850,35741,32834,26940
36100,Salt Lake City,1426729,UT,2001,81.552979,81.423538,85.891724,85.792267,86.17205,86.211296,89.048706,89.118385,74.893425,74.851639,80.864799,80.858871,87.518814,87.543175,86.718254,86.892326,1.7990822,1.7477795,1.9103144,1.8811592,2.1878486,2.1375566,1.4801204,1.4279732,1.3632098,1.3326501,1.7008709,1.6690885,1.347331,1.3179514,1.8742917,1.8072947,30363,41963,53677,49484,30656,42505,54684,48311
36100,Salt Lake City,1426729,UT,2002,81.172997,81.114212,87.13372,87.024132,82.902855,82.998154,89.879044,89.949287,77.251137,77.138382,82.488243,82.448402,85.004547,85.087456,89.385811,89.458023,1.9047618,1.8476202,1.7837539,1.7579519,2.1876068,2.1294901,1.7203455,1.661728,1.3417873,1.3057692,1.6285789,1.5982385,1.7936883,1.7549416,1.2125798,1.168097,31816,43425,55124,49616,31951,43870,56073,48161
36100,Salt Lake City,1426729,UT,2003,82.774033,82.627899,85.886429,85.775284,86.693359,86.707222,90.049217,90.108849,75.326752,75.282806,81.574448,81.56057,82.777771,82.882156,88.137642,88.248138,1.674643,1.625773,1.7991974,1.7685581,1.9385324,1.8951998,1.4919672,1.4389137,1.3710935,1.3382664,1.6860219,1.6550463,1.5962379,1.5610799,1.3551042,1.3045735,33005,44187,56332,51180,32950,44856,57072,49578
36100,Salt Lake City,1426729,UT,2004,80.021736,80.00312,85.149117,85.029518,88.752907,88.72155,86.46772,86.675949,77.462288,77.38884,78.618057,78.639885,84.427849,84.496239,85.770477,85.978096,1.7815877,1.7243538,1.7228132,1.6912498,1.3525738,1.3273437,2.5329332,2.4472098,1.3638835,1.3284959,1.6193056,1.587671,1.4757606,1.4410647,1.8030363,1.7419366,34173,44810,56788,51773,34263,45152,57584,50355
36100,Salt Lake City,1426729,UT,2005,84.146187,84.005188,84.640007,84.555664,85.745537,85.767693,91.403694,91.404785,80.025475,79.87854,83.611084,83.529053,86.341881,86.36969,87.729393,87.911057,1.6475456,1.6021695,2.0043159,1.9599612,1.9769152,1.9284645,.91321146,.88575256,1.2535467,1.2179532,1.3883942,1.3633219,1.2955086,1.2654725,2.1557021,2.0777042,35269,45777,57256,51218,35323,45910,58189,49516
36100,Salt Lake City,1426729,UT,2006,82.785721,82.66304,88.42939,88.274483,85.338692,85.356056,90.380463,90.415733,76.996796,76.924675,84.222733,84.155952,83.792717,83.895706,90.118271,90.177773,1.704595,1.6476548,1.2730404,1.2630751,1.8485941,1.8039618,1.2553188,1.211491,1.2775522,1.2464448,1.4164249,1.3907433,1.7322235,1.69294,1.0361367,.99304569,35698,46818,58193,52164,36220,47097,58940,50497
36100,Salt Lake City,1426729,UT,2007,84.283714,84.111763,88.52549,88.36525,89.875832,89.818497,88.699097,88.803879,76.32103,76.29184,82.183334,82.116844,87.250725,87.257164,86.1856,86.402962,1.412685,1.3644931,1.1337199,1.1240873,1.0700744,1.0540785,1.7116822,1.6491188,1.3729535,1.3381836,1.3538095,1.324482,1.129953,1.1014422,1.9122478,1.8425803,36644,47595,59130,53741,36923,48430,59964,52130
36100,Salt Lake City,1426729,UT,2008,82.549507,82.433876,86.701225,86.56147,89.146965,89.102478,86.002541,86.233749,77.551674,77.493416,83.559036,83.49324,87.268158,87.268196,87.518539,87.687584,1.6141164,1.5596486,1.5060371,1.4809531,1.3267725,1.3008738,2.5046535,2.4196379,1.4117157,1.3758116,1.3630147,1.3357302,1.0904727,1.0659833,1.6604491,1.5909142,36832,47874,60638,56249,36707,49061,61804,54669
36100,Salt Lake City,1426729,UT,2009,82.404465,82.212433,84.466286,84.347488,88.562744,88.493134,87.937263,88.090912,77.273262,77.12059,81.409248,81.345703,87.753082,87.73893,86.298889,86.522385,1.3548214,1.3051729,1.6583883,1.6218578,1.1445022,1.1245396,2.100693,2.0221684,1.1621199,1.1257206,1.3534323,1.3237159,.94680452,.92449492,1.7292386,1.6631421,36966,48490,62725,59352,37342,49932,63970,57663
36100,Salt Lake City,1426729,UT,2010,83.327248,83.194397,86.925468,86.762589,87.72242,87.70417,89.488129,89.590126,77.617638,77.538788,82.95623,82.890877,84.330795,84.412819,86.686897,86.907509,1.5350828,1.4882464,1.3770646,1.3556516,1.6709203,1.633523,1.6963059,1.6296653,1.3451306,1.3115476,1.4158651,1.3845692,1.5292515,1.4899168,1.8432417,1.7678703,37937,49378,63440,58860,38507,50803,64962,56811
36100,Salt Lake City,1426729,UT,2011,83.175407,82.954582,85.75782,85.595192,90.720146,90.640228,88.437103,88.561821,75.733765,75.688683,81.946663,81.885986,86.283401,86.317474,85.973633,86.221428,1.3278822,1.2892375,1.4726677,1.4458604,.80300766,.79225624,1.7805659,1.7097045,1.2135881,1.1906767,1.4809035,1.4482853,1.3340974,1.3011091,1.9033852,1.8297193,38318,49364,63452,59415,39351,50425,64980,56946
36100,Salt Lake City,1426729,UT,2012,84.836929,84.615021,88.003304,87.781494,86.476204,86.46637,90.905838,90.925903,78.530769,78.357635,82.404228,82.336067,86.721954,86.729492,85.983559,86.225578,1.4101375,1.3719451,1.0146236,1.0090441,1.7387868,1.6962842,.98506486,.94905478,1.1890817,1.1561106,1.4668659,1.4367725,1.166468,1.1387839,1.7825609,1.7166446,39175,50456,64085,59039,39753,51591,65655,56773
36100,Salt Lake City,1426729,UT,2013,84.186966,83.983414,86.592232,86.413498,86.803375,86.778442,90.88623,90.92067,78.219864,78.055199,82.555237,82.471443,84.989304,85.038033,88.566391,88.688553,1.4820889,1.4288119,1.4255797,1.4049535,1.5843731,1.5456494,1.0941573,1.0531048,1.2769229,1.2404145,1.4528968,1.4245101,1.4699814,1.4343692,1.3160428,1.2575006,39385,50860,64883,59211,40576,52344,66768,57077
36100,Salt Lake City,1426729,UT,2014,82.591843,82.350426,88.947723,88.732971,87.028877,86.949326,90.499596,90.535454,78.37323,78.157692,83.898293,83.74633,85.768555,85.782722,88.252167,88.378845,1.436353,1.3922104,1.0006952,.99757582,1.4151281,1.3876312,1.2043061,1.1593001,1.1906502,1.15597,1.2950585,1.2721981,1.3511478,1.3198839,1.3171035,1.2590185,40476,49394,61806,58504,40585,51979,65182,56351
37000,Modesto,729182,CA,2001,81.191528,80.490761,87.546486,86.978951,83.370155,83.014999,86.011528,85.864548,80.493492,79.651848,77.972031,77.367142,86.056488,85.739052,87.965073,87.857574,2.2753129,2.2252657,1.9826648,2.0295205,2.6732044,2.6330488,3.4421418,3.3882601,1.6253127,1.6273668,2.1257961,2.0719926,1.9890224,1.9957559,2.7410705,2.7141981,27733,23826,23177,16113,27734,25269,22742,15162
37000,Modesto,729182,CA,2002,83.989685,83.211548,81.547272,80.87458,79.090752,78.891861,89.709114,89.552338,78.345398,77.535187,79.27375,78.620071,82.798515,82.480049,87.014771,86.914268,2.017899,2.0236382,2.3969226,2.3552504,2.8529272,2.7884412,2.6279225,2.6127439,1.6468407,1.6161131,2.0553241,2.0152917,2.4058549,2.3787642,2.8021481,2.7629914,28813,25066,24143,17107,28845,26497,23840,16147
37000,Modesto,729182,CA,2003,81.60733,80.803871,81.666245,81.021599,82.350006,82.013901,89.247215,89.058754,79.249962,78.361336,82.166397,81.502182,82.444633,82.150093,77.077827,77.096924,2.0718017,2.037982,2.6312993,2.5769386,2.8407159,2.7836077,2.1228957,2.1150863,1.5849729,1.5663074,2.2143593,2.209682,2.6815546,2.655395,2.7302437,2.7241995,29549,25754,25057,18544,29152,27104,24660,17678
37000,Modesto,729182,CA,2004,84.235069,83.389381,81.08992,80.467049,81.274055,80.971245,86.102318,85.961243,81.133392,80.203644,81.679283,80.913834,84.433098,84.100296,79.941864,79.946266,1.759487,1.7842803,2.700973,2.6301026,2.9500434,2.8816779,3.3902829,3.3345668,1.4088496,1.4202013,1.8957007,1.8963873,2.3256242,2.32024,3.2648654,3.2311306,29587,26552,25635,19489,28691,27964,25437,18628
37000,Modesto,729182,CA,2005,84.371651,83.531456,83.395714,82.69207,88.667969,88.296913,87.585587,87.403976,77.019623,76.146149,83.0998,82.351631,84.760536,84.368179,83.501991,83.403809,1.799085,1.8164123,2.4893484,2.4665048,1.7963029,1.8196192,2.9561112,2.9194291,1.5359997,1.4801937,1.9481337,1.9673671,2.027123,2.0265875,3.0977123,3.0537496,29053,27097,26122,19762,28072,28468,26013,18789
37000,Modesto,729182,CA,2006,82.87207,82.011925,86.383713,85.745377,82.399109,82.09726,79.116188,79.14312,81.127327,80.116035,83.364326,82.623199,81.817368,81.429283,77.96563,77.963295,1.967425,1.9556915,2.4128065,2.4453568,3.1775935,3.1193438,3.4989579,3.467411,1.3656093,1.3802031,2.0267458,2.0497227,2.3162637,2.288053,2.9327228,2.9226727,29330,27508,26155,20193,28617,29032,26338,19086
37000,Modesto,729182,CA,2007,81.388657,80.507774,85.245544,84.546516,82.857925,82.479019,83.096146,83.055504,78.837288,77.877892,81.960953,81.15081,87.575073,87.224998,89.121147,88.984718,2.0161109,1.9854808,2.413924,2.4314055,2.8896658,2.8338037,4.1439333,4.0869937,1.6399957,1.6096774,1.8898022,1.886184,1.7485516,1.7732874,2.0693355,2.0546432,29483,27857,26120,20353,28377,29421,26297,19310
37000,Modesto,729182,CA,2008,85.200455,84.336731,84.266953,83.494362,85.831879,85.372108,91.250488,91.073586,80.979942,79.962822,78.917747,78.176888,85.510162,85.099297,85.176491,85.109161,1.8798624,1.8969648,2.3753667,2.3706105,2.3533094,2.3536294,1.6337562,1.6412661,1.4828504,1.4912688,2.1582472,2.1046357,2.0591106,2.0690114,3.4716306,3.4294226,30042,28417,26382,19731,29371,29803,26359,18682
